"price","no_rooms","no_bathrooms","area","neighborhood","municipality","type","cost_m2"
35000,4,4,147,"Fraccionamiento Solares","Zapopan","House",238.095238095238
35000,3,3,255,"Virreyes Residencial","Zapopan","House",137.254901960784
59000,3,4,349,"Valle Real","Zapopan","House",169.054441260745
13000,2,1,50,"Alcalde Barranquitas","Guadalajara","House",260
31000,3,3,240,"Providencia","Guadalajara","House",129.166666666667
35000,4,4,148,"Fraccionamiento Solares","Zapopan","House",236.486486486486
22000,4,3,200,"Lomas de Santa Anita","Tlajomulco de Zúñiga","House",110
34000,3,3,136,"Fraccionamiento Solares","Zapopan","House",250
28000,3,3,200,"Ciudad Granja","Zapopan","House",140
55000,3,3,333,"Royal Country","Zapopan","House",165.165165165165
16900,3,2,99,"Fraccionamiento Valle Imperial","Zapopan","House",170.707070707071
45000,4,5,160,"Fraccionamiento Solares","Zapopan","House",281.25
27500,4,3,260,"Jardines de La Patria","Zapopan","House",105.769230769231
10000,2,1,75,"Santa Ana Tepetitlán","Zapopan","House",133.333333333333
35000,3,3,270,"Virreyes Residencial","Zapopan","House",129.62962962963
46000,4,4,218,"El Bajío","Zapopan","House",211.009174311927
18000,4,3,105,"Fraccionamiento La Cima","Zapopan","House",171.428571428571
40000,4,3,198,"Chapalita","Guadalajara","House",202.020202020202
4500,2,1,80,"Lomas de San Agustin","Tlajomulco de Zúñiga","House",56.25
50000,4,1,283,"Villa Universitaria","Zapopan","House",176.678445229682
21000,3,3,120,"Fraccionamiento Valle Imperial","Zapopan","House",175
29000,5,5,147,"Fraccionamiento Solares","Zapopan","House",197.278911564626
16500,1,3,50,"Providencia","Guadalajara","House",330
47000,3,3,160,"Fraccionamiento Colomos Providencia","Guadalajara","House",293.75
13500,3,1,120,"Fraccionamiento Senderos de Monte Verde","Tlajomulco de Zúñiga","House",112.5
50000,3,2,300,"Ciudad de los niños","Zapopan","House",166.666666666667
17500,3,2,150,"Jardines del Valle","Zapopan","House",116.666666666667
23000,4,3,200,"Fraccionamiento Bugambilias","Zapopan","House",115
40000,4,4,233,"Valle Real","Zapopan","House",171.673819742489
14500,4,3,140,"Fraccionamiento El Alcázar (Casa Fuerte)","Tlajomulco de Zúñiga","House",103.571428571429
17500,3,2,150,"Jardines del Valle","Zapopan","House",116.666666666667
13000,3,2,139,"Fraccionamiento El Alcázar (Casa Fuerte)","Tlajomulco de Zúñiga","House",93.5251798561151
25500,3,3,132,"Santillana","Zapopan","House",193.181818181818
28000,3,4,160,"Parque de La Castellana","Zapopan","House",175
15500,3,3,99,"Fraccionamiento Cortijo de San Agustin","Tlajomulco de Zúñiga","House",156.565656565657
9000,2,2,89,"Loma Dorada Delegación a","Tonalá","House",101.123595505618
10000,3,5,90,"Alta California Residencial","Tlajomulco de Zúñiga","House",111.111111111111
31000,3,2,144,"Fraccionamiento Solares","Zapopan","House",215.277777777778
15000,3,2,90,"Fraccionamiento Rinconada San Isidro","Zapopan","House",166.666666666667
25500,3,3,126,"Santillana","Zapopan","House",202.380952380952
54000,3,4,283,"Villa Universitaria","Zapopan","House",190.812720848057
7500,2,2,105,"Circunvalación Oblatos","Guadalajara","House",71.4285714285714
21000,3,3,120,"Fraccionamiento Valle Imperial","Zapopan","House",175
9400,3,3,70,"Parque Real","Zapopan","House",134.285714285714
40000,3,2,198,"Chapalita","Guadalajara","House",202.020202020202
17500,3,4,150,"Casa Fuerte","Tlajomulco de Zúñiga","House",116.666666666667
30000,3,2,140,"Fraccionamiento Solares","Zapopan","House",214.285714285714
11000,3,3,115,"Nuevo México","Zapopan","House",95.6521739130435
50000,4,4,300,"Ciudad de los niños","Zapopan","House",166.666666666667
33000,4,4,169,"Fraccionamiento Solares","Zapopan","House",195.266272189349
22000,4,4,135,"La Cantera","Zapopan","House",162.962962962963
28000,3,3,150,"Fraccionamiento Solares","Zapopan","House",186.666666666667
38000,3,4,199,"Valle Real","Zapopan","House",190.954773869347
25000,3,2,199,"La Rioja","Tlajomulco de Zúñiga","House",125.628140703518
72000,3,3,340,"Ciudad Del Sol","Zapopan","House",211.764705882353
18500,5,4,130,"Fraccionamiento Valle Imperial","Zapopan","House",142.307692307692
23000,3,2,140,"Fraccionamiento Jardín Real","Zapopan","House",164.285714285714
32500,4,4,180,"Fraccionamiento Solares","Zapopan","House",180.555555555556
10200,3,2,96,"Foret","Zapopan","House",106.25
21000,3,2,120,"Observatorio","Guadalajara","House",175
13500,3,2,120,"Fraccionamiento Senderos de Monte Verde","Tlajomulco de Zúñiga","House",112.5
21000,3,4,174,"Fraccionamiento Valle Imperial","Zapopan","House",120.689655172414
68000,3,2,294,"Americana","Guadalajara","House",231.292517006803
15000,3,3,136,"Bosque Real de Santa Anita","Tlajomulco de Zúñiga","House",110.294117647059
47000,5,3,160,"Fraccionamiento Colomos Providencia","Guadalajara","House",293.75
29000,4,3,147,"Fraccionamiento Solares","Zapopan","House",197.278911564626
21000,4,3,182,"El Centinela","Zapopan","House",115.384615384615
29500,3,3,144,"Fraccionamiento Solares","Zapopan","House",204.861111111111
38300,3,3,200,"Lomas del Valle","Zapopan","House",191.5
12000,3,2,140,"Sendas Residencial","Zapopan","House",85.7142857142857
13800,3,2,94,"El Fortín","Zapopan","House",146.808510638298
4500,2,1,80,"Lomas de San Agustin","Tlajomulco de Zúñiga","House",56.25
42000,3,3,300,"Fraccionamiento Puerta del Valle","Zapopan","House",140
15000,3,2,126,"Adamar","Tlajomulco de Zúñiga","House",119.047619047619
22100,3,2,120,"Arcos de Guadalupe","Zapopan","House",184.166666666667
46000,4,4,184,"Ciudad Granja","Zapopan","House",250
10000,2,1,70,"El Fortín","Zapopan","House",142.857142857143
24000,3,2,168,"Fraccionamiento Solares","Zapopan","House",142.857142857143
30200,4,2,300,"Ciudad Del Sol","Zapopan","House",100.666666666667
25000,3,3,131,"Bosques de Zapopan","Zapopan","House",190.839694656489
15500,2,1,65,"Hacienda Del Tepeyac","Zapopan","House",238.461538461538
55000,3,4,289,"Country Club","Guadalajara","House",190.311418685121
24500,3,3,165,"Fraccionamiento Valle Imperial","Zapopan","House",148.484848484848
14000,3,2,130,"Fraccionamiento El Paraíso","Tlajomulco de Zúñiga","House",107.692307692308
37000,4,3,320,"Fraccionamiento Vallarta Norte","Guadalajara","House",115.625
10500,2,2,80,"Element","Tlajomulco de Zúñiga","House",131.25
23900,1,1,60,"Fraccionamiento Colomos Providencia","Guadalajara","House",398.333333333333
26000,3,2,140,"El Palomar","Tlajomulco de Zúñiga","House",185.714285714286
14000,4,4,85,"Natura Bosque Residencial","Zapopan","House",164.705882352941
28500,3,4,149,"Fraccionamiento Solares","Zapopan","House",191.275167785235
16000,3,2,90,"Fraccionamiento Jardines Del Nilo","Guadalajara","House",177.777777777778
36000,3,3,200,"Lomas del Valle","Zapopan","House",180
47000,4,3,347,"El Bajío","Zapopan","House",135.446685878963
24500,3,2,128,"Santillana","Zapopan","House",191.40625
28000,3,4,144,"Fraccionamiento Solares","Zapopan","House",194.444444444444
28000,3,3,219,"Ciudad Granja","Zapopan","House",127.853881278539
45000,3,3,234,"Fraccionamiento Solares","Zapopan","House",192.307692307692
20000,3,2,238,"Arboleda Bosques de Santa Anita","Tlajomulco de Zúñiga","House",84.0336134453782
45000,4,2,253,"Monraz","Guadalajara","House",177.865612648221
26650,3,3,169,"La Rioja","Tlajomulco de Zúñiga","House",157.692307692308
14500,3,3,90,"El Fortín","Zapopan","House",161.111111111111
38000,3,4,305,"Residencial Provenza","Tlajomulco de Zúñiga","House",124.590163934426
26000,4,4,153,"Fraccionamiento Lomas Del Country","Guadalajara","House",169.934640522876
59000,3,2,360,"Valle Real","Zapopan","House",163.888888888889
25000,3,3,300,"El Palomar","Tlajomulco de Zúñiga","House",83.3333333333333
25000,3,3,157,"Fraccionamiento Solares","Zapopan","House",159.235668789809
16300,3,2,148,"Jardines Del Sur","Guadalajara","House",110.135135135135
30000,3,4,253,"Los Gavilanes Poniente","Tlajomulco de Zúñiga","House",118.577075098814
23000,3,2,131,"Punto Sur","Tlajomulco de Zúñiga","House",175.572519083969
12200,3,1,97,"Zapopan Centro","Zapopan","House",125.773195876289
25000,2,5,130,"Fraccionamiento Valle Imperial","Zapopan","House",192.307692307692
60000,3,1,300,"Providencia","Guadalajara","House",200
13500,2,4,95,"Chapalita Oriente","Zapopan","House",142.105263157895
28000,5,4,369,"Fraccionamiento Bugambilias","Zapopan","House",75.8807588075881
40000,4,3,198,"Chapalita","Guadalajara","House",202.020202020202
16500,4,2,148,"Fraccionamiento Senderos de Monte Verde","Tlajomulco de Zúñiga","House",111.486486486486
18200,4,3,125,"Fraccionamiento Real de Valdepeñas","Zapopan","House",145.6
40000,4,4,233,"Valle Real","Zapopan","House",171.673819742489
18500,3,3,135,"Volcán Del Colli","Zapopan","House",137.037037037037
30000,4,4,176,"Ciudad Granja","Zapopan","House",170.454545454545
7200,2,1,90,"Jardines del Valle","Zapopan","House",80
9000,2,2,105,"La Venta del Astillero","Zapopan","House",85.7142857142857
13500,3,2,105,"El Fortín","Zapopan","House",128.571428571429
26800,3,3,186,"Fraccionamiento Solares","Zapopan","House",144.086021505376
11000,3,2,70,"El Fortín","Zapopan","House",157.142857142857
60000,3,5,350,"Valle Real","Zapopan","House",171.428571428571
7500,3,2,113,"Belcanto","Tlajomulco de Zúñiga","House",66.3716814159292
10900,3,2,64,"La Venta del Astillero","Zapopan","House",170.3125
26700,4,4,144,"Fraccionamiento Solares","Zapopan","House",185.416666666667
24000,2,4,350,"Colinas de Santa Anita","Tlajomulco de Zúñiga","House",68.5714285714286
13000,4,2,120,"Real del Sol","Tlajomulco de Zúñiga","House",108.333333333333
20000,3,2,227,"Santa Ana Tepetitlán","Zapopan","House",88.1057268722467
40000,4,2,400,"Americana","Guadalajara","House",100
26000,4,4,153,"Fraccionamiento Lomas Del Country","Guadalajara","House",169.934640522876
33000,3,3,144,"Fraccionamiento Solares","Zapopan","House",229.166666666667
35000,3,4,228,"Valle Real","Zapopan","House",153.508771929825
19800,3,2,122,"Jocotán","Zapopan","House",162.295081967213
7000,1,3,101,"Alameda","Tlajomulco de Zúñiga","House",69.3069306930693
11000,3,4,90,"Nuevo México","Zapopan","House",122.222222222222
38000,3,3,305,"Residencial Provenza","Tlajomulco de Zúñiga","House",124.590163934426
29500,4,5,189,"Fraccionamiento Solares","Zapopan","House",156.084656084656
24000,3,2,315,"San Agustín","Tlajomulco de Zúñiga","House",76.1904761904762
12000,3,2,85,"Villas de Zapopan","Zapopan","House",141.176470588235
14000,3,2,143,"Fraccionamiento El Alcázar (Casa Fuerte)","Tlajomulco de Zúñiga","House",97.9020979020979
12000,3,2,108,"Santa Ana Tepetitlán","Zapopan","House",111.111111111111
46500,3,4,360,"Valle Real","Zapopan","House",129.166666666667
28000,4,4,157,"Fraccionamiento Solares","Zapopan","House",178.343949044586
28000,4,3,254,"Residencial Provenza","Tlajomulco de Zúñiga","House",110.236220472441
13500,3,2,84,"Fraccionamiento Real de Valdepeñas","Zapopan","House",160.714285714286
15000,3,2,123,"Fraccionamiento Nueva Galicia Residencial","Tlajomulco de Zúñiga","House",121.951219512195
55000,3,3,300,"Valle Real","Zapopan","House",183.333333333333
25000,3,2,146,"El Palomar","Tlajomulco de Zúñiga","House",171.232876712329
46000,3,4,301,"Valle Real","Zapopan","House",152.823920265781
8500,2,1,87,"Fraccionamiento Campestre Los Robles","Zapopan","House",97.7011494252874
9000,3,2,75,"Vista Sur Residencial","Tlajomulco de Zúñiga","House",120
13500,3,2,139,"Fraccionamiento Villa California","Tlajomulco de Zúñiga","House",97.1223021582734
25000,4,3,220,"Vallarta Poniente","Guadalajara","House",113.636363636364
22000,3,2,190,"Punto Sur","Tlajomulco de Zúñiga","House",115.789473684211
14000,3,2,105,"Fraccionamiento Residencial San Isidro","Zapopan","House",133.333333333333
37000,4,3,220,"Fraccionamiento Jardín Real","Zapopan","House",168.181818181818
15000,2,2,99,"Madeiras","Zapopan","House",151.515151515152
12500,2,2,83,"El Quemado","Zapopan","House",150.602409638554
25000,4,2,250,"Paseos del Sol","Zapopan","House",100
23000,4,3,160,"Fraccionamiento Valle Imperial","Zapopan","House",143.75
14500,3,2,120,"Girasoles Elite","Zapopan","House",120.833333333333
23000,3,2,131,"Punto Sur","Tlajomulco de Zúñiga","House",175.572519083969
15500,3,2,120,"El Fortín","Zapopan","House",129.166666666667
17500,2,2,117,"Fraccionamiento Valle Imperial","Zapopan","House",149.57264957265
26000,3,4,165,NA,"Zapopan","House",157.575757575758
11000,2,2,90,"Independencia","Guadalajara","House",122.222222222222
12000,3,2,122,"Alta California Residencial","Tlajomulco de Zúñiga","House",98.3606557377049
22200,3,2,95,"Fraccionamiento Valle Esmeralda","Zapopan","House",233.684210526316
28200,1,2,170,"Lomas de Guadalupe","Zapopan","House",165.882352941176
10500,3,2,107,"Adamar","Tlajomulco de Zúñiga","House",98.1308411214953
60000,3,3,300,"Providencia","Guadalajara","House",200
25000,4,2,220,"Jardines del Bosque","Guadalajara","House",113.636363636364
30000,3,2,298,"Bosques Vallarta","Zapopan","House",100.671140939597
20500,3,3,130,"Fraccionamiento Jardines Vallarta","Zapopan","House",157.692307692308
15000,1,2,253,"El Zapote Del Valle","Tlajomulco de Zúñiga","House",59.2885375494071
17000,3,2,119,"Fraccionamiento Nueva Galicia Residencial","Tlajomulco de Zúñiga","House",142.857142857143
12000,3,3,80,"Fraccionamiento Parques de Tesistán","Zapopan","House",150
12500,3,2,96,"San Agustín","Tlajomulco de Zúñiga","House",130.208333333333
45000,1,3,364,"Fraccionamiento Arauca","Zapopan","House",123.626373626374
16000,3,2,105,"Fraccionamiento Cortijo de San Agustin","Tlajomulco de Zúñiga","House",152.380952380952
38000,3,2,400,"Rancho Contento","Zapopan","House",95
45000,4,4,350,"Providencia","Guadalajara","House",128.571428571429
38000,4,4,230,"Fraccionamiento Jardín Real","Zapopan","House",165.217391304348
32000,4,4,143,"Santillana","Zapopan","House",223.776223776224
45000,4,2,310,"Chapalita Oriente","Zapopan","House",145.161290322581
55000,3,5,328,"Valle Real","Zapopan","House",167.682926829268
30000,3,3,155,"Fraccionamiento Solares","Zapopan","House",193.548387096774
13000,4,2,120,"Real del Sol","Tlajomulco de Zúñiga","House",108.333333333333
28000,3,4,205,"Fraccionamiento Solares","Zapopan","House",136.585365853659
65000,3,4,296,"Villa Universitaria","Zapopan","House",219.594594594595
16300,3,2,148,"Jardines Del Sur","Guadalajara","House",110.135135135135
27000,3,4,200,"Fraccionamiento Solares","Zapopan","House",135
24000,2,4,350,"Colinas de Santa Anita","Tlajomulco de Zúñiga","House",68.5714285714286
20000,5,2,280,"Barragán y HernAndez","Guadalajara","House",71.4285714285714
15000,3,2,97,"Villas de Zapopan","Zapopan","House",154.639175257732
26000,3,3,232,"Fraccionamiento Nueva Galicia Residencial","Tlajomulco de Zúñiga","House",112.068965517241
21000,4,4,319,"Casa Fuerte","Tlajomulco de Zúñiga","House",65.8307210031348
24500,4,3,200,"Zoquipan","Zapopan","House",122.5
29000,4,4,162,"Fraccionamiento Solares","Zapopan","House",179.012345679012
9800,3,3,80,"Fraccionamiento Real Del Bosque","Zapopan","House",122.5
28500,3,3,133,"Punto Sur","Tlajomulco de Zúñiga","House",214.285714285714
30000,3,4,253,"Los Gavilanes Poniente","Tlajomulco de Zúñiga","House",118.577075098814
14000,3,3,83,"Natura Bosque Residencial","Zapopan","House",168.674698795181
16000,3,4,160,"Casa Fuerte","Tlajomulco de Zúñiga","House",100
49900,4,5,282,"Providencia","Guadalajara","House",176.950354609929
25000,3,3,150,"Fraccionamiento Residencial Victoria","Guadalajara","House",166.666666666667
46000,3,3,230,"El Bajío","Zapopan","House",200
7000,4,3,80,"Fraccionamiento Parques de Tesistán","Zapopan","House",87.5
23000,4,5,185,"El Palomar","Tlajomulco de Zúñiga","House",124.324324324324
58000,4,2,370,"Fraccionamiento Jardín Real","Zapopan","House",156.756756756757
14000,3,2,120,"Bosques de Santa Anita","Tlajomulco de Zúñiga","House",116.666666666667
17800,3,4,166,"Fraccionamiento Valle Imperial","Zapopan","House",107.228915662651
22000,3,3,140,"Fraccionamiento La Cima","Zapopan","House",157.142857142857
21000,3,2,191,"Chapalita","Guadalajara","House",109.947643979058
13500,3,2,95,"El Tigre","Zapopan","House",142.105263157895
21000,4,3,300,"Fraccionamiento Jardines Del Country","Guadalajara","House",70
18800,3,3,99,"Guadalupe 2a Sección","Zapopan","House",189.89898989899
25000,2,4,200,"La Estancia","Zapopan","House",125
29900,4,3,202,"Chapalita","Guadalajara","House",148.019801980198
17800,3,2,165,"Fraccionamiento Valle Imperial","Zapopan","House",107.878787878788
18500,4,3,115,"Fraccionamiento Valle Imperial","Zapopan","House",160.869565217391
25000,3,2,130,"Fraccionamiento Valle Imperial","Zapopan","House",192.307692307692
19900,5,5,119,"San Agustín","Tlajomulco de Zúñiga","House",167.226890756303
15000,3,1,143,"El Colli Urbano","Zapopan","House",104.895104895105
11000,1,1,80,"El Vigía","Zapopan","House",137.5
16500,3,2,105,"Bosques de San Isidro","Zapopan","House",157.142857142857
18200,4,3,125,"Fraccionamiento Real de Valdepeñas","Zapopan","House",145.6
24000,3,5,164,"Jardines Del Sol","Zapopan","House",146.341463414634
17000,3,2,107,"Fraccionamiento Jardines de Guadalupe","Zapopan","House",158.878504672897
10500,3,1,160,"Fraccionamiento Cortijo de San Agustin","Tlajomulco de Zúñiga","House",65.625
12200,3,3,97,"Zapopan Centro","Zapopan","House",125.773195876289
8500,3,3,99,"Fraccionamiento Parques de Tesistán","Zapopan","House",85.8585858585859
12000,3,5,105,"Bosques de Santa Anita","Tlajomulco de Zúñiga","House",114.285714285714
38000,4,4,300,"Ciudad Bugambilia","Zapopan","House",126.666666666667
45200,3,4,300,"Villa Universitaria","Zapopan","House",150.666666666667
28500,3,4,140,"Punto Sur","Tlajomulco de Zúñiga","House",203.571428571429
28000,5,2,369,"Fraccionamiento Bugambilias","Zapopan","House",75.8807588075881
18000,4,2,160,"Casa Fuerte","Tlajomulco de Zúñiga","House",112.5
11000,3,1,96,"San Agustín","Tlajomulco de Zúñiga","House",114.583333333333
13000,2,2,65,"Fraccionamiento Residencial Moctezuma","Zapopan","House",200
18000,3,3,98,"Santa Ana Tepetitlán","Zapopan","House",183.673469387755
18500,3,5,135,"Volcán Del Colli","Zapopan","House",137.037037037037
28000,5,2,152,"Fraccionamiento Solares","Zapopan","House",184.210526315789
20500,3,3,128,"Jardines de La Patria","Zapopan","House",160.15625
12000,3,3,105,"Bosques de Santa Anita","Tlajomulco de Zúñiga","House",114.285714285714
22200,3,2,95,"Fraccionamiento Valle Esmeralda","Zapopan","House",233.684210526316
25000,3,3,165,"Fraccionamiento Valle Imperial","Zapopan","House",151.515151515152
16300,3,2,148,"Jardines Del Sur","Guadalajara","House",110.135135135135
16000,3,2,140,"Casa Fuerte","Tlajomulco de Zúñiga","House",114.285714285714
8500,3,3,99,"Fraccionamiento Parques de Tesistán","Zapopan","House",85.8585858585859
17000,3,2,107,"Fraccionamiento Jardines de Guadalupe","Zapopan","House",158.878504672897
19900,5,3,119,"San Agustín","Tlajomulco de Zúñiga","House",167.226890756303
11000,3,3,90,"Nuevo México","Zapopan","House",122.222222222222
54000,3,2,283,"Villa Universitaria","Zapopan","House",190.812720848057
14500,3,2,120,"San Isidro","Zapopan","House",120.833333333333
28000,3,2,190,"Las Cañadas","Zapopan","House",147.368421052632
11500,2,1,75,"Hogares de Nuevo México","Zapopan","House",153.333333333333
65000,3,4,296,"Villa Universitaria","Zapopan","House",219.594594594595
25000,3,2,150,"Fraccionamiento Residencial Victoria","Guadalajara","House",166.666666666667
15000,4,2,120,"Fraccionamiento Jardines de La Cruz","Guadalajara","House",125
24000,3,5,164,"Jardines Del Sol","Zapopan","House",146.341463414634
22000,2,2,92,"Mezquitan","Guadalajara","House",239.130434782609
25000,3,3,300,"El Palomar","Tlajomulco de Zúñiga","House",83.3333333333333
20000,3,2,227,"Santa Ana Tepetitlán","Zapopan","House",88.1057268722467
